market,week_idx,eval_start,eval_start_ts,method,revenue,soc_end,score,pf_score,value_capture,theta,sigma_stat,mu_eff,q,mask_violations
CISO_shape,83,22704,2025-09-23 08:00:00,forecast_optimal,6538.114750000002,5.0,6732.38613816781,7731.913011545374,0.8707270927796187,0.05968000405742577,10.695287189293719,2.1708750541873685,38.854277633561644,0
CISO_shape,84,22872,2025-09-30 08:00:00,forecast_optimal,2461.74925,5.0,2656.715339703196,5258.385679406392,0.5052340207961138,0.09444694436977029,9.182936043536417,-1.177468699343132,38.99321794063927,0
CISO_shape,85,23040,2025-10-07 08:00:00,forecast_optimal,9250.222249999999,1.25,9298.535286555365,9819.981536555366,0.9468994673707999,0.13461767358596538,8.229080067770811,-1.688218065548329,38.65042924429223,0
CISO_shape,86,23208,2025-10-14 08:00:00,forecast_optimal,13817.652,0.0,13817.652,15246.639249999997,0.9062752632518674,0.14604383622244566,8.211702586257147,0.036698048462638556,38.396982393835614,0
CISO_shape,87,23376,2025-10-21 08:00:00,forecast_optimal,8969.4335,0.0,8969.4335,11356.9535,0.7897746081288437,0.15210154436730638,8.071720866091464,-1.2592801434699457,38.38217363584475,0
CISO_shape,88,23544,2025-10-28 08:00:00,forecast_optimal,12401.556999999999,0.0,12401.556999999999,13256.818749999999,0.9354851442017339,0.18602452723017587,7.648735392321822,-1.011178366286338,38.42033242465753,0
CISO_shape,89,23712,2025-11-04 08:00:00,forecast_optimal,6390.190249999999,0.0,6390.190249999999,9435.751133321919,0.6772317497261386,0.16908251898924753,8.522796900680323,0.3870075965677928,38.5068235890411,0
CISO_shape,90,23880,2025-11-11 08:00:00,forecast_optimal,-1482.4094999999963,0.0,-1482.4094999999963,3471.029776307077,-0.4270806059108983,0.1546686984308496,8.90751564068083,-0.2769246162551311,38.60695526141552,0
CISO_shape,91,24048,2025-11-18 08:00:00,forecast_optimal,5020.876250000001,1.25,5069.296404362159,6601.187999999999,0.7679369841250029,0.12250778837465749,9.97446502435485,1.399870643014148,38.736123489726026,0
CISO_shape,92,24216,2025-11-25 08:00:00,forecast_optimal,3412.200999999999,1.25,3460.5917554965745,4952.905760993149,0.6986992934028008,0.17236018681482942,8.347655859901083,2.599724797296605,38.71260439726027,0
CISO_shape,93,24384,2025-12-02 08:00:00,forecast_optimal,4098.217250000002,1.25,4146.664905127001,5184.250120507992,0.799858187536808,0.17988040262543017,8.126451597814006,3.452956262798252,38.75812410159818,0
CISO_shape,94,24552,2025-12-09 08:00:00,forecast_optimal,3580.6190000000006,1.25,3629.111713147832,4045.7861025913257,0.8970102771432691,0.13467340380671924,9.632955161187082,2.372487448606865,38.79417051826484,0
CISO_shape,95,24720,2025-12-16 08:00:00,forecast_optimal,2661.3959999999997,1.25,2709.6849960816207,3535.1322343264846,0.7665017364188843,0.13973237590131798,9.421231565098035,-2.897900772136493,38.63119686529681,0
CISO_shape,96,24888,2025-12-23 08:00:00,forecast_optimal,7268.609499999999,1.25,7316.629926234303,8442.131069748857,0.8666804466531415,0.08699572921759113,10.721734274644223,-5.51654783198743,38.41634098744293,0
CISO_shape,97,25056,2025-12-30 08:00:00,forecast_optimal,1548.2515000000014,1.25,1596.040790849031,3225.241781037387,0.4948592692283896,0.07697868878582154,10.844844147819016,-9.002432563218816,38.231432679223744,0
