market,week_idx,eval_start,eval_start_ts,method,revenue,soc_end,score,pf_score,value_capture,theta,sigma_stat,mu_eff,q,mask_violations
CISO,108,26904,2026-03-17 08:00:00,pf,28264.84275,43.75,29801.36207031964,29801.36207031964,1.0,0.0495199758022247,12.956653965691732,-2.142111220959429,35.120441607305935,0
CISO,109,27072,2026-03-24 08:00:00,pf,14960.501000000002,46.25,16584.281304747434,16584.281304747434,1.0,0.0397660758330161,16.137095162002282,6.189943661444532,35.10876334589041,0
CISO,110,27240,2026-03-31 08:00:00,pf,15741.60425,93.75,19047.72616930651,19047.72616930651,1.0,0.0437572395228799,15.496767480174563,0.9146650334120996,35.26530047260274,0
CISO,111,27408,2026-04-07 08:00:00,pf,11102.32575,100.0,14625.474160159818,14625.474160159818,1.0,0.0626751272088244,13.05351796662312,-1.5421334845223271,35.23148410159818,0
CISO,112,27576,2026-04-14 08:00:00,pf,17413.54825,97.5,20841.455597568493,20841.455597568493,1.0,0.0605123275809788,13.108536277860676,-1.302217316894356,35.15802407762557,0
CISO,113,27744,2026-04-21 08:00:00,pf,11376.404749999998,93.75,14660.987973886984,14660.987973886984,1.0,0.0522721010345128,14.089560799254569,-2.944800634507543,35.035554388127856,0
CISO,0,8760,2024-02-20 08:00:00,schedule,15131.074750000002,6.25,15475.08944897974,21037.71179490011,0.7355880525338861,0.021339237331792386,38.12729590553744,-14.56966542818813,55.042351836757994,0
CISO,1,8928,2024-02-27 08:00:00,schedule,10173.032000000001,6.25,10510.235767729739,15086.761202119009,0.6966528883782905,0.017809190943854514,40.92528905403634,-14.56475543690833,53.95260283675799,0
CISO,2,9096,2024-03-05 08:00:00,schedule,13812.4905,6.25,14142.546142387271,20578.011264286524,0.6872649626221117,0.020577055324446186,37.088759138067935,-13.278507683597693,52.80890278196347,0
CISO,3,9264,2024-03-12 08:00:00,schedule,18733.326500000003,6.25,19057.65843816353,28461.07854453339,0.6696042248835997,0.01981368280813452,36.63443106822622,-8.329915405200197,51.893110106164386,0
CISO,4,9432,2024-03-19 08:00:00,schedule,16397.7,6.25,16717.280772795377,24965.014532812504,0.6696283212983191,0.019007891042058987,36.78854536455609,-8.274650845909546,51.13292364726027,0
CISO,5,9600,2024-03-26 08:00:00,schedule,14986.724000000004,6.25,15301.446360059936,22311.207622910966,0.6858188323408888,0.016013667160415638,39.136357619956314,-7.6917849303789545,50.35557760958904,0
CISO,6,9768,2024-04-02 08:00:00,schedule,9529.51975,6.25,9839.873575292522,17872.116864329335,0.5505712417834377,0.012335501864347292,43.98377411657335,-4.129297547063473,49.65661204680366,0
CISO,7,9936,2024-04-09 08:00:00,schedule,18202.893750000003,6.25,18509.315729373575,23924.711732353022,0.7736484324842966,0.013689518247558562,41.12919465910911,-6.294358488931982,49.027516699771695,0
CISO,8,10104,2024-04-16 08:00:00,schedule,24766.322,6.25,25069.665328182076,30179.529347639844,0.8306844364404451,0.02033807664504169,31.20642743500641,-6.6456179276069,48.53493250913242,0
CISO,9,10272,2024-04-23 08:00:00,schedule,23629.165500000003,6.25,23928.907553010846,30971.307937571342,0.7726153380814328,0.017733120120313934,30.035291077066688,-7.905652786865829,47.95872848173516,0
CISO,10,10440,2024-04-30 08:00:00,schedule,18087.862750000004,6.25,18383.70756234304,24777.484110082758,0.7419521481949862,0.01,45.613223039824874,-7.28069298339466,47.335169974885844,0
CISO,11,10608,2024-05-07 08:00:00,schedule,22220.37975,6.25,22516.190591937786,26409.671460679234,0.8525736726964451,0.015336392595229337,33.10094027359767,1.642688977275555,47.329734710045656,0
CISO,12,10776,2024-05-14 08:00:00,schedule,20277.376000000004,6.25,20574.355251869296,27086.72597691781,0.7595733522538646,0.0166807203910544,31.792323726574864,2.2616060102146927,47.51668029908676,0
CISO,13,10944,2024-05-21 08:00:00,schedule,25181.36375,6.25,25477.47175222603,32605.958131609586,0.7813747306363341,0.01573239241784226,33.129283402763804,-1.4822215228344227,47.377280356164384,0
CISO,14,11112,2024-05-28 08:00:00,schedule,18335.52275,6.25,18630.777679530536,24284.38723523973,0.7671915910027539,0.015194038510419783,34.10879905353793,-5.458412798013335,47.240788724885846,0
CISO,15,11280,2024-06-04 08:00:00,schedule,19221.185999999998,6.25,19516.604436301368,23142.924982739725,0.8433075962030335,0.010542578803596476,41.46302924302024,-0.69286901329616,47.26694980821918,0
CISO,16,11448,2024-06-11 08:00:00,schedule,19664.945999999996,6.25,19959.172697431502,24800.1901930137,0.8047991786391248,0.010950717391610706,40.45237020594996,0.7839170315866469,47.0762715890411,0
CISO,17,11616,2024-06-18 08:00:00,schedule,16549.194999999996,6.25,16842.99193864155,19979.723911872145,0.8430042383435179,0.011395646090389578,39.099462836790046,-0.4309063294371549,47.0075101826484,0
CISO,18,11784,2024-06-25 08:00:00,schedule,15288.519999999999,6.25,15582.99186907106,18815.344478655825,0.8282065676101995,0.010344856077828223,41.329361143240426,4.1152466542112744,47.11549905136986,0
CISO,19,11952,2024-07-02 08:00:00,schedule,32720.902,6.25,33015.08619820205,38299.33688741439,0.8620276193098056,0.014925563842300846,35.36004580533985,4.46157779543241,47.06947171232876,0
CISO,20,12120,2024-07-09 08:00:00,schedule,63327.557749999985,6.25,63622.891859317904,66921.04944336186,0.9507156924244692,0.018519748564862663,34.11667779542986,-8.201864512119187,47.253457490867575,0
CISO,21,12288,2024-07-16 08:00:00,schedule,20022.099499999997,6.25,20318.324567123283,22666.758741643833,0.89639303081274,0.08318753952401907,36.08134482074652,-3.0104792275187067,47.39601073972603,0
CISO,22,12456,2024-07-23 08:00:00,schedule,34200.27775,6.25,34493.67360002854,38175.371740410956,0.9035582897419407,0.07222465273505181,39.18137914844479,-8.79372449084574,46.94333600456621,0
CISO,23,12624,2024-07-30 08:00:00,schedule,41593.58175,6.25,41885.35989190925,46495.51849999999,0.9008472481473512,0.07060423544651502,43.61509863916157,-4.06044158828595,46.68450270547945,0
CISO,24,12792,2024-08-06 08:00:00,schedule,22425.551999999996,6.25,22716.56547694777,25212.63256804795,0.9009993468804423,0.12856429590498247,35.28109812020519,-2.5095670975675968,46.56215631164383,0
CISO,25,12960,2024-08-13 08:00:00,schedule,11784.49525,6.25,12073.471683925514,14633.695912825342,0.8250459593973124,0.13768413913632796,35.665405132311484,-8.940869119476421,46.23622942808219,0
CISO,26,13128,2024-08-20 08:00:00,schedule,11834.713249999999,6.25,12114.989881321346,14597.414762234588,0.8299407859989292,0.24720659292007546,27.436115731471688,-6.710708291439551,44.844261011415526,0
CISO,27,13296,2024-08-27 08:00:00,schedule,13464.474499999998,6.25,13742.245896247145,15956.751268210617,0.861218280918168,0.2377130552340693,27.92258190332917,-7.616750033694351,44.44342339954338,0
CISO,28,13464,2024-09-03 08:00:00,schedule,48977.833,6.25,49253.77021267123,53865.36502308217,0.9143866414265494,0.32337207715524957,24.32849688980015,-4.441648038939651,44.14995402739726,0
CISO,29,13632,2024-09-10 08:00:00,schedule,10671.837999999998,6.25,10948.70900787671,13236.65522287671,0.827150728301378,0.3278983370315828,27.646461203347105,5.04324948413938,44.299361260273976,0
CISO,30,13800,2024-09-17 08:00:00,schedule,10128.461000000001,6.25,10402.865498837045,12480.352991859305,0.8335393642810132,0.32791075335119374,27.6065385064385,-5.813702882688336,43.90471981392694,0
CISO,31,13968,2024-09-24 08:00:00,schedule,12168.384,6.25,12442.141597153253,14350.120349751713,0.8670409232748023,0.3272278925434088,27.609076496127276,-2.33207976325487,43.80121554452054,0
CISO,32,14136,2024-10-01 08:00:00,schedule,29770.060999999998,6.25,30043.876285373855,46141.98650000001,0.6511179635790897,0.2244829966152061,32.63271042917607,-0.7313403658399716,43.81044565981735,0
CISO,33,14304,2024-10-08 08:00:00,schedule,11319.733250000001,6.25,11594.173830194066,17587.767499999998,0.6592180519894902,0.29480164277680576,29.563200569841918,-0.22725399445381728,43.910492831050234,0
CISO,34,14472,2024-10-15 08:00:00,schedule,8894.32275,6.25,9168.560596946347,11577.445110228313,0.7919329791377036,0.27161918488721465,24.048863038614634,-7.879815422894409,43.878055511415525,0
CISO,35,14640,2024-10-22 08:00:00,schedule,5006.8115,6.25,5277.030178217751,7966.862999999995,0.6623724015610354,0.22137644292389497,26.141492455793344,-11.19720805748323,43.234988514840175,0
